id,title,is_paid,price,num_subscribers,avg_rating,num_reviews,num_lectures,Level,content_length_min,published_time,category,course_url
938680,Logo Design Made Easy: Create your own logo in PowerPoint,TRUE,20,1086,4.214286,17,8,Beginner Level,1,2016-11-22T16:30:46Z,Graphic Design,https://www.udemy.com/logodesignmadeeasy/
939536,Learn basics of HTML in 30 Minutes,TRUE,20,945,4.6,17,11,Beginner Level,0.55,2016-09-02T16:37:09Z,Web Development,https://www.udemy.com/learn-basics-of-html/
939636,Coaching Bundle: Guitar for Music Educators: Part 2,TRUE,135,1,4.3,1,6,Advanced Level,0.5,2016-09-02T15:11:55Z,Musical Instruments,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-2/
939668,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,TRUE,70,98,3.45,18,31,Intermediate Level,2.5,2016-12-13T22:38:05Z,Musical Instruments,https://www.udemy.com/arrahman-hits/
939882,Adobe Illustrator: Learn Easy Logo Design.,TRUE,20,371,4.1,5,26,Advanced Level,3.5,2016-09-06T16:43:47Z,Graphic Design,https://www.udemy.com/logo-design-in-adobe-illustrator/
939962,"Learn SVG Animation - With HTML, CSS & Javascript",TRUE,65,12953,4.75,680,22,Advanced Level,1.5,2016-09-12T18:51:32Z,Web Development,https://www.udemy.com/learn-svg-animation/
941120,Option Trading for Rookies: Make & Manage Profitable Trades,TRUE,95,507,4.5833335,19,59,Advanced Level,2,2016-09-02T22:19:00Z,Business Finance,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/
941310,Matemática Financeira com HP12C e MS Excel,TRUE,20,74,4.55,17,30,Beginner Level,4.5,2016-10-12T13:50:11Z,Business Finance,https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/
941520,Financial Accounting For Beginners,TRUE,60,164,4.3333335,3,22,Advanced Level,1.5,2016-09-25T18:41:49Z,Business Finance,https://www.udemy.com/financial-accounting-for-beginners/
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,TRUE,45,2981,5,23,17,Beginner Level,1,2016-10-09T19:33:35Z,Business Finance,https://www.udemy.com/make-money-work-from-home-online-trade-forex-4-beginners/
941998,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",TRUE,165,1902,4.55,224,47,Intermediate Level,5.5,2017-03-21T23:58:01Z,Web Development,https://www.udemy.com/master-electron/
942366,Introductory To HTML and CSS,TRUE,50,4106,3.6,112,15,Beginner Level,1,2016-08-27T21:35:25Z,Web Development,https://www.udemy.com/introductory-to-html-and-css/
942768,Photoshop Learn Concept Art Manipulation,TRUE,25,8,4.125,0,11,Beginner Level,1.5,2016-08-30T03:11:48Z,Graphic Design,https://www.udemy.com/photoshop-learn-concept-art-manipulation/
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,TRUE,110,1425,4.45,36,34,Advanced Level,5.5,2016-09-12T23:42:46Z,Web Development,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/
943386,CSS :basics for beginners,TRUE,30,1085,4.05,8,13,Advanced Level,0.5333333333333333,2016-08-29T14:34:31Z,Web Development,https://www.udemy.com/learn-css-fast/
943426,Learn How to Play CashFlow Game,TRUE,35,1459,2.65,11,26,Beginner Level,1,2016-10-17T21:16:49Z,Business Finance,https://www.udemy.com/learn-how-to-play-cashflow-game/
943724,Car Sketching with Simple Analog Tools,TRUE,40,23,4.5,5,10,Advanced Level,0.6166666666666667,2016-08-29T18:50:57Z,Graphic Design,https://www.udemy.com/car-sketching-with-markers/
944156,Javascript :basics for beginners,TRUE,30,1057,3.85,22,12,Beginner Level,0.6166666666666667,2016-08-29T17:01:28Z,Web Development,https://www.udemy.com/learn-javascript-fast/
944534,Forex:Trade Management & Psychology,TRUE,150,13,4.35,0,19,Intermediate Level,2,2016-09-21T19:07:06Z,Business Finance,https://www.udemy.com/forexmoney-management-psychology/
944550,Learn Piano Online-A Quiet Solace Piano Solo,TRUE,50,7,3.7,0,10,Intermediate Level,1,2016-08-29T21:48:56Z,Musical Instruments,https://www.udemy.com/learn-piano-online-a-quiet-solace-piano-solo/
944594,Strategy layout and Backtesting,TRUE,200,36,4.1923075,2,24,Advanced Level,4,2016-09-21T19:36:22Z,Business Finance,https://www.udemy.com/strategy-layout-and-backtesting/
944804,Coaching Bundle: Guitar for Music Educators: Part 1,TRUE,135,1,3.85,1,5,Advanced Level,0.5,2016-09-01T23:22:14Z,Musical Instruments,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-1/
944886,WordPress Look and Feel with Themes,TRUE,25,2371,2.45,10,12,Beginner Level,1,2016-09-04T19:34:22Z,Web Development,https://www.udemy.com/learn-wordpress-customize-look-and-feel-with-themes/
944906,WordPress Plugins and Widgets,TRUE,40,8711,4.5204916,29,12,Beginner Level,1,2016-09-09T18:15:07Z,Web Development,https://www.udemy.com/wordpress-plugins-and-widgets/
945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,TRUE,20,465,4.6,51,28,Beginner Level,1,2016-09-12T21:20:45Z,Business Finance,https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/
945320,Javascript Intermediate level 2 - Mastering Functions,TRUE,100,2412,3.25,116,28,Advanced Level,2.5,2016-08-30T18:20:56Z,Web Development,https://www.udemy.com/javascript-intermediate-mastering-functions/
945336,Javascript Intermediate level 1 - Mastering the DOM,TRUE,100,1838,4.35,169,31,Advanced Level,3,2016-08-30T19:52:11Z,Web Development,https://www.udemy.com/javascript-intermediate-mastering-the-dom/
945602,PHP User Login Registration Script With All Features,TRUE,200,5603,4.6,46,47,Advanced Level,4,2016-10-02T19:14:23Z,Web Development,https://www.udemy.com/php-user-login-registration-system/
945750,Fundamentals of Accounting,TRUE,20,1560,4.5,43,25,Advanced Level,3,2016-08-31T22:03:44Z,Business Finance,https://www.udemy.com/fundamentals-of-accounting/
945978,Ultimate Angular 4 (previously Angular 2) with Bootstrap 4,TRUE,50,11384,4.7,1846,80,Advanced Level,5.5,2016-09-19T22:25:38Z,Web Development,https://www.udemy.com/ultimate-angular-2/
946310,PHP webservices,TRUE,30,1305,4.55,25,8,Advanced Level,0.5666666666666667,2016-08-31T16:41:53Z,Web Development,https://www.udemy.com/php-webservices/
946326,"Learn Calligraphy, Handwriting animation wz After Effects",TRUE,40,116,3.75,1,18,Advanced Level,2.5,2016-11-03T21:56:02Z,Graphic Design,https://www.udemy.com/animate_calligraphy_art/
947098,Understanding TypeScript,TRUE,110,9132,4.45,1560,137,Advanced Level,7,2016-09-12T17:33:38Z,Web Development,https://www.udemy.com/understanding-typescript/
947116,Learn PHP Object Oriented Features with Simple Examples,TRUE,20,1723,3.75,28,7,Advanced Level,1,2016-10-05T13:47:13Z,Web Development,https://www.udemy.com/learn-php-object-oriented-features-with-simple-examples/
947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",TRUE,115,627,3.35,125,7,Advanced Level,1,2016-09-01T16:48:58Z,Web Development,https://www.udemy.com/html5-css3-and-javascript-fundamentals-2016/
947204,Learn W3.CSS,TRUE,50,1002,4.15,7,10,Advanced Level,0.5666666666666667,2016-09-01T17:18:52Z,Web Development,https://www.udemy.com/learn-w3css/
947498,Web Design HTML CSS How to Create a Website from Scratch,TRUE,50,3601,4.4583335,28,22,Beginner Level,2,2016-09-03T05:21:37Z,Web Development,https://www.udemy.com/html-css-how-to-create-a-website-from-scratch/
948204,Web Building Starter Pack. Html Css and JQuery Animations,TRUE,30,1033,4.25,16,42,Advanced Level,7.5,2016-10-07T21:58:04Z,Web Development,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/
948294,مدخل في أساسيات الفوطوشوب للمبتدئين فقط,TRUE,120,13,4.3,9,7,Beginner Level,1,2016-09-06T02:48:13Z,Graphic Design,https://www.udemy.com/arabic-photoshop-for-beginers-easy/
948440,PSD to Responsive HTML5: Beginner to Advanced,TRUE,40,1502,4.15,218,49,Advanced Level,6,2016-10-03T21:11:56Z,Web Development,https://www.udemy.com/psd-to-html5-beginner-to-advanced/
948974,THE Forex Robot: Incredible ROI (Robot Included),TRUE,200,1843,3.875,171,35,Advanced Level,1.5,2016-10-04T15:20:57Z,Business Finance,https://www.udemy.com/the-forex-robot-1000-annual-profit-robot-included/
949134,The Extreme Web Development Course - For Beginners,TRUE,200,1420,4.45,62,152,Advanced Level,5.5,2016-09-04T20:51:08Z,Web Development,https://www.udemy.com/the-extreme-web-development-course/
949282,Learn Angular 2 from Beginner to Advanced,TRUE,195,32696,4,526,67,Beginner Level,10,2016-10-07T00:25:59Z,Web Development,https://www.udemy.com/learn-angular-2-from-beginner-to-advanced/
949504,Straddle Options Trading - Profit in Any Market Direction,TRUE,200,837,4.4,9,19,Advanced Level,1,2016-10-03T17:32:40Z,Business Finance,https://www.udemy.com/straddle-options-trading-profit-in-any-market-direction/
950748,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,TRUE,20,384,4.55,37,18,Intermediate Level,0.7166666666666667,2016-09-12T21:20:46Z,Business Finance,https://www.udemy.com/finanzielle-unabhaengigkeit-2-millionaer-werden-mit-investment/
950750,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,TRUE,20,326,3.45,23,14,Advanced Level,1,2016-09-12T21:20:48Z,Business Finance,https://www.udemy.com/finanzielle-unabhaengigkeit-3-millionaer-werden-mit-immobilien/
950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,TRUE,100,1110,4.5,183,77,Advanced Level,10,2017-02-06T17:22:18Z,Graphic Design,https://www.udemy.com/photoshop-do-basico-ao-avancado/
951050,Trading Options For Consistent Returns: Calendar Spreads,TRUE,200,1214,4,69,20,Advanced Level,1.5,2016-10-07T04:58:46Z,Business Finance,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/
951060,Web Design How to Create a Website HTML CSS Bootstrap,TRUE,75,5263,3.95,29,29,Beginner Level,2,2016-09-12T13:14:13Z,Web Development,https://www.udemy.com/how-to-create-a-website-html-css-bootstrap/
951304,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,TRUE,20,1145,4.5,42,20,Advanced Level,0.6333333333333333,2016-09-06T23:42:39Z,Graphic Design,https://www.udemy.com/play-doh-technique/
951608,Learn the Viola - Scales and Fundamentals,TRUE,80,21,4.15,3,38,Beginner Level,2.5,2016-11-16T17:34:03Z,Musical Instruments,https://www.udemy.com/learn-the-viola-scales-and-fundamentals/
951912,Adobe - How to create a professional Video Title/ Web Banner,TRUE,20,1606,4.8,8,9,Advanced Level,0.7333333333333333,2016-09-07T20:28:12Z,Graphic Design,https://www.udemy.com/adobe-how-to-create-a-professional-video-title-or-web-banner/
952106,Design & Create Text Logos in Adobe Photoshop CS5,TRUE,95,2035,4.4677916,19,23,Advanced Level,1.5,2016-10-16T17:25:29Z,Graphic Design,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/
953152,The Complete Piano & Music Theory Beginners Course,TRUE,50,10435,3.9,665,23,Advanced Level,1.5,2016-09-15T22:49:21Z,Musical Instruments,https://www.udemy.com/piano-lessons-music-theory-beginners-course/
953220,Creative Perspective Illustration with GIMP,TRUE,50,43,4.75,3,57,Advanced Level,6.5,2016-11-24T18:24:48Z,Graphic Design,https://www.udemy.com/creative-perspective/
953432,Easy Finance For Startups,TRUE,50,9,3,4,6,Beginner Level,0.6666666666666666,2016-10-16T21:15:15Z,Business Finance,https://www.udemy.com/easy-finance-for-startups/
953442,Blues School! A Course For Beginners in Blues Piano & Improv,TRUE,120,326,3.1,44,54,Advanced Level,3,2017-02-22T21:44:05Z,Musical Instruments,https://www.udemy.com/blues-piano-improvisation-amaze-yourself/
953490,TopTrader Academy - Complete Options Course,TRUE,150,42,4.25,1,11,Advanced Level,3,2016-09-13T22:09:05Z,Business Finance,https://www.udemy.com/toptraderacademy-complete-options-course/
954036,JSON :basics for beginners,TRUE,45,2052,4.15,18,8,Advanced Level,0.55,2016-09-09T16:42:59Z,Web Development,https://www.udemy.com/learn-json/
954710,HTML/CSS Bootcamp,TRUE,40,194,4.4,26,87,Beginner Level,10,2016-10-18T15:11:13Z,Web Development,https://www.udemy.com/html-css-code-bootcamp/
954842,Black Scholes Option Pricing Model,TRUE,25,3,4.0833335,0,10,Beginner Level,1,2017-05-03T16:42:34Z,Business Finance,https://www.udemy.com/black-scholes-option-pricing-model/
954948,Build Responsive Websites  in an Hour using Portalfin,FALSE,0,2859,4.2,42,17,Advanced Level,0.7333333333333333,2016-09-25T17:45:52Z,Web Development,https://www.udemy.com/build-website/
955138,AJAX :basics for beginners,TRUE,35,1241,4.25,23,9,Advanced Level,0.5666666666666667,2016-09-10T20:59:38Z,Web Development,https://www.udemy.com/ajaxbasics/
955194,Coding Made Easy: A Beginners Guide To JavaScript,TRUE,40,1950,4.6,33,16,Beginner Level,1,2016-09-18T21:58:41Z,Web Development,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/
955242,Learn to Composite a 2D Action Shot in Photoshop,TRUE,20,40,4.1,2,8,Beginner Level,1.5,2016-09-10T21:38:26Z,Graphic Design,https://www.udemy.com/3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop/
955748,Trading for Beginners - Entry Level,FALSE,0,5077,4.6,256,16,Beginner Level,1.5,2016-10-03T22:21:54Z,Business Finance,https://www.udemy.com/trading-for-beginners-tier-1/
955818,Jquery :basics for beginners,TRUE,50,1274,4.4883723,34,15,Advanced Level,0.6666666666666666,2016-09-12T19:01:34Z,Web Development,https://www.udemy.com/jquery-basics-for-beginners/
955914,A beginner`s guide to fingerpicking and strumming guitar',FALSE,0,3481,4.3389544,29,20,Beginner Level,2,2016-09-13T21:51:59Z,Musical Instruments,https://www.udemy.com/guitar-domination-fingerpicking-strumming-beginners/
956002,After Effects - Alles rund um das Tracking,TRUE,20,1,4.1,0,6,Beginner Level,1.5,2016-09-13T16:14:44Z,Graphic Design,https://www.udemy.com/spannende-after-effects-techniken/
956102,Guitar Lessons for complete beginners - super simple and fun,TRUE,20,936,4.5,9,12,Beginner Level,0.6666666666666666,2016-09-12T17:49:04Z,Musical Instruments,https://www.udemy.com/guitar-lessons-for-complete-beginners/
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,TRUE,50,716,3.45,32,57,Beginner Level,4,2016-09-14T17:15:45Z,Web Development,https://www.udemy.com/tumult-hype-pro-basics-html5-animations-made-easier/
957362,AngularJs :basics for beginners,TRUE,45,1237,4.2,16,14,Advanced Level,1,2016-09-19T14:50:49Z,Web Development,https://www.udemy.com/angularjs-basics-for-beginners/
957422,How to Create A Website: An HTML Tutorial and CSS Tutorial,TRUE,65,3012,4.285714,260,330,Advanced Level,32.5,2016-09-25T20:55:57Z,Web Development,https://www.udemy.com/html-tutorial/
958132,Learn By Example: jQuery,TRUE,50,1702,4.2380953,49,78,Advanced Level,7,2016-09-19T21:27:18Z,Web Development,https://www.udemy.com/learn-by-example-jquery/
958750,Web Design Creating websites from scratch,TRUE,75,13920,4.1,64,28,Beginner Level,2,2016-09-19T22:32:38Z,Web Development,https://www.udemy.com/web-design-creating-websites-from-scratch/
958982,JavaScript : JavaScript Awesomeness,TRUE,25,785,4.45,20,25,Beginner Level,1,2016-09-15T18:06:58Z,Web Development,https://www.udemy.com/javascript-javascript/
959144,Practical Accounts APP Overview,TRUE,20,1361,4.8,1,14,Intermediate Level,3,2016-10-04T23:38:32Z,Business Finance,https://www.udemy.com/practical-accounts-app-overview/
959200,JavaScript For Absolute Beginners - Level One,TRUE,65,713,4.1,80,8,Advanced Level,1.5,2016-09-19T21:06:29Z,Web Development,https://www.udemy.com/javascript-for-absolute-beginners-level-one/
959586,Javascript from Beginner to All Levels,TRUE,195,6134,3.7,160,50,Beginner Level,6.5,2016-12-19T14:40:00Z,Web Development,https://www.udemy.com/javascript-from-beginner-to-advanced-level/
959604,Angular JS Essentials,TRUE,195,4687,4,99,24,Beginner Level,4,2017-01-03T15:31:13Z,Web Development,https://www.udemy.com/angular-js-crash-course/
960326,Advanced Features in Adobe Illustrator,TRUE,30,1348,4.5,6,14,Intermediate Level,1,2016-10-12T17:13:16Z,Graphic Design,https://www.udemy.com/advanced-features-in-adobe-illustrator/
960786,バイナリーオプション取引,TRUE,85,29,4.4,3,24,Advanced Level,0.65,2016-11-28T17:50:49Z,Business Finance,https://www.udemy.com/binaryoptiontrainingprogram/
960898,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,TRUE,195,389,4.5,20,43,Beginner Level,3,2016-11-05T19:25:03Z,Graphic Design,https://www.udemy.com/adobe-photoshop-cc-for-beginners/
961508,Learn Spring Security 4 Basics - Hands On,TRUE,95,216,4.253521,28,16,Beginner Level,2,2016-09-19T14:44:43Z,Web Development,https://www.udemy.com/learn-spring-security-4-basics-hands-on/
961630,Beginner Guitar Quick-Start Course,FALSE,0,2084,4.4322915,20,7,Beginner Level,1,2016-09-28T00:11:43Z,Musical Instruments,https://www.udemy.com/learn-guitar-in-30-minutes/
961684,Mastering Logo Design - 20 Projects step-by-step,TRUE,200,2599,4.1,24,77,Advanced Level,7.5,2016-09-25T17:57:11Z,Graphic Design,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/
961774,ABC DO VIOLÃO E GUITARRA,TRUE,85,25,4.4375,2,30,Beginner Level,2.5,2017-03-03T18:54:28Z,Musical Instruments,https://www.udemy.com/abc-do-violao-e-guitarra/
961996,Learn Reactivex From Ground Up,TRUE,40,207,3.5625,32,32,Intermediate Level,5,2016-09-22T14:56:51Z,Web Development,https://www.udemy.com/learn-reactivex-from-ground-up/
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,TRUE,40,42,4.4117646,8,17,Advanced Level,1.5,2016-10-12T16:54:54Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-cool-celtic-tune-dirty-old-town/
963378,JavaScript For Absolute Beginners - Level Two,TRUE,30,424,4.5,85,9,Intermediate Level,1,2016-09-20T17:59:39Z,Web Development,https://www.udemy.com/javascript-for-absolute-beginners-level-two/
963412,Building Websites JavaScript and the DOM,TRUE,120,17759,4.45,64,37,Beginner Level,3,2016-09-26T14:48:26Z,Web Development,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/
963664,Learn Piano Online-Nocturnal Piano Solo,TRUE,60,2,4.2391305,0,11,Intermediate Level,1.5,2016-09-21T04:58:08Z,Musical Instruments,https://www.udemy.com/learn-piano-online-nocturnal-piano-solo/
964118,Bootstrap :basics for beginners,TRUE,40,1152,4.25,20,14,Advanced Level,1,2016-09-21T14:49:10Z,Web Development,https://www.udemy.com/bootstrap-basics-for-beginners/
964478,Zombie Apocalypse Photoshop Actions,TRUE,50,12,3.55,1,15,Advanced Level,1.5,2016-09-26T22:19:48Z,Graphic Design,https://www.udemy.com/zombie-apocalypse-photoshop-actions/
